,0
158544,laura
158545,ingraham
158546,people
158547,think
158548,understand
158549,conservatism
158550,means
158551,let
158552,give
158553,second
158554,lay
158555,want
158556,fellow
158557,americans
158558,want
158559,borders
158560,country
158561,safe
158562,secure
158563,would
158564,want
158565,bring
158566,drugs
158567,gangs
158568,radical
158569,islamic
158570,violence
158571,country
158572,know
158573,million
158574,americans
158575,food
158576,stamps
158577,want
158578,get
158579,job
158580,million
158581,poverty
158582,want
158583,american
158584,dream
158585,million
158586,americans
158587,labor
158588,force
158589,lowest
158590,home
158591,lowest
158592,home
158593,ownership
158594,rate
158595,years
158596,like
158597,economy
158598,flourish
158599,everybody
158600,good
158601,life
158602,really
158603,comes
158604,support
158605,policies
158606,president
158607,trump
158608,simple
158609,yes
158610,think
158611,conservative
158612,sean
158613,requires
158614,want
158615,conserve
158616,good
158617,america
158618,independence
158619,freedom
158620,belief
158621,constitution
158622,traditions
158623,language
158624,sovereignty
158625,want
158626,conserve
158627,want
158628,conserve
158629,good
158630,stuff
158631,rampant
158632,gang
158633,culture
158634,fueled
158635,part
158636,illegal
158637,immigrants
158638,united
158639,states
158640,illegal
158641,immigrants
158642,shocking
158643,number
158644,northern
158645,virginia
158646,days
158647,ago
158648,mass
158649,arrest
158650,northern
158651,virginia
158652,individuals
158653,including
158654,illegal
158655,immigrants
158656,became
158657,part
158658,ms
158659,talked
158660,one
158661,vicious
158662,violent
158663,gangs
158664,world
158665,fueling
158666,savage
158667,violence
158668,northern
158669,virginia
158670,got
158671,big
158672,problem
158673,hands
158674,heartless
158675,cruel
158676,mean
158677,donald
158678,trump
158679,president
158680,fulfilling
158681,promise
158682,better
158683,job
158684,keeping
158685,americans
158686,safe
158687,mean
158688,going
158689,percent
158690,safe
158691,never
158692,going
158693,save
158694,one
158695,life
158696,enforcing
158697,border
158698,actually
158699,enforcing
158700,laws
158701,actually
158702,turn
158703,everybody
158704,heads
158705,around
158706,issue
158707,applaud
158708,said
158709,rally
158710,melbourne
158711,president
158712,saturday
158713,reaction
158714,crowd
158715,think
158716,lot
158717,people
158718,way
158719,massive
158720,crowd
158721,overwhelmingly
158722,positive
158723,gets
158724,publicized
158725,really
158726,positive
158727,reaction
158728,left
158729,fighting
158730,executive
158731,order
158732,vetting
158733,vetting
158734,people
158735,countries
158736,ties
158737,terrorism
158738,muslim
158739,men
158740,vetting
158741,people
158742,ties
158743,building
158744,border
158745,wall
158746,door
158747,ok
158748,keep
158749,americans
158750,safe
158751,people
158752,left
158753,willing
158754,gamble
158755,people
158756,lives
158757,interviewed
158758,far
158759,many
158760,mothers
158761,right
158762,lost
158763,children
158764,killed
158765,illegal
158766,immigrants
158767,saying
158768,geraldo
158769,well
158770,think
158771,think
158772,lot
158773,activists
158774,real
158775,hard
158776,core
158777,radical
158778,activists
158779,left
158780,sean
158781,borders
158782,thing
158783,past
158784,borders
158785,passe
158786,antiquated
158787,devices
158788,designs
158789,bunch
158790,old
158791,dead
158792,white
158793,guys
158794,framers
158795,believed
158796,republic
158797,something
158798,special
158799,different
158800,set
158801,laws
158802,uniquely
158803,invested
158804,us
158805,opportunity
158806,pursue
158807,happiness
158808,pursue
158809,freedom
158810,individual
158811,pursuits
158812,americans
158813,america
158814,special
158815,lot
158816,folks
158817,truly
158818,believe
158819,america
158820,exceptional
158821,fact
158822,believe
158823,one
158824,world
158825,government
158826,globalist
158827,utopia
158828,know
158829,european
158830,union
158831,yes
158832,believe
158833,pay
158834,sins
158835,crimes
158836,humanity
158837,colonial
158838,past
158839,pay
158840,means
158841,bunch
158842,americans
158843,die
158844,well
158845,really
158846,believe
158847,think
158848,people
158849,like
158850,millions
158851,americans
158852,believe
158853,borders
158854,national
158855,language
158856,far
158857,frightening
158858,ms
158859,gang
158860,member
158861,right
158862,last
158863,question
158864,literally
158865,decapitates
158866,people
158867,advising
158868,president
158869,trump
158870,attacked
158871,everybody
158872,around
158873,media
158874,declared
158875,war
158876,yes
158877,advise
158878,deal
158879,think
158880,stay
158881,really
158882,firm
158883,resolve
158884,pledged
158885,going
158886,cannot
158887,allow
158888,congress
158889,slow
158890,walk
158891,major
158892,pieces
158893,legislation
158894,get
158895,obama
158896,care
158897,repeal
158898,replace
158899,done
158900,cannot
158901,delay
158902,sean
158903,know
158904,might
158905,delay
158906,tax
158907,reform
158908,way
158909,two
158910,pieces
158911,legislation
158912,set
158913,move
158914,forward
158915,border
158916,part
158917,enforcement
158918,part
158919,said
158920,going
158921,believe
158922,ryan
158923,keep
158924,timetable
158925,interviewed
158926,night
158927,days
158928,think
158929,move
158930,faster
158931,think
158932,giving
158933,left
158934,lot
158935,running
158936,room
158937,create
158938,chaos
158939,disrupt
158940,process
158941,make
158942,nation
158943,ungovernable
158944,think
158945,move
158946,fast
158947,smartly
158948,laura
158949,always
158950,good
158951,see
158952,thank
158953,good
158954,see
158955,sean
158956,appreciate
158957,next
158958,busy
158959,news
158960,night
158961,hannity
158962,take
158963,somebody
158964,got
158965,legitimate
158966,reason
158967,upset
158968,first
158969,place
158970,pump
158971,starts
158972,become
158973,call
158974,action
158975,hope
158976,wrong
158977,somebody
158978,going
158979,get
158980,hurt
158981,really
158982,call
158983,president
158984,compare
158985,hitler
158986,going
158987,get
158988,hurt
158989,threat
158990,fear
158991,mongering
158992,alt
158993,left
158994,propaganda
158995,media
158996,claiming
158997,president
158998,trump
158999,cause
159000,violence
159001,called
159002,lies
159003,corey
159004,lewandowsky
159005,bo
159006,dietl
159007,next
159008,also
159009,tonight
159010,crybaby
159011,liberal
159012,snowflakes
159013,take
159014,streets
159015,protest
159016,president
159017,violence
159018,occurs
159019,herman
159020,cain
159021,react
159022,much
159023,tonight
159024,hannity
159025,welcome
159026,back
159027,hannity
159028,weeks
159029,called
159030,president
159031,trump
159032,well
159033,whiny
159034,members
159035,mainstream
159036,media
159037,complaining
159038,president
159039,words
159040,could
159041,actually
159042,lead
159043,physical
159044,violence
159045,watch
159046,think
159047,people
159048,table
159049,alive
159050,politically
159051,conscious
159052,time
159053,oklahoma
159054,city
159055,bombings
159056,every
159057,time
159058,donald
159059,trump
159060,uses
159061,kind
159062,language
159063,always
159064,worry
159065,incitement
159066,worried
159067,worried
159068,somebody
159069,deranged
159070,going
159071,hear
159072,kind
159073,language
159074,well
159075,risk
159076,take
159077,action
159078,journalist
159079,either
159080,rally
159081,private
159082,setting
159083,said
159084,campaign
159085,going
159086,happen
159087,want
159088,happen
159089,mean
159090,somebody
159091,going
159092,get
159093,hurt
159094,somebody
159095,going
159096,get
159097,hurt
159098,question
159099,time
159100,like
159101,every
159102,dynamic
159103,life
159104,take
159105,somebody
159106,got
159107,legitimate
159108,reason
159109,upset
159110,first
159111,place
159112,pump
159113,starts
159114,become
159115,call
159116,action
159117,hope
159118,wrong
159119,somebody
159120,going
159121,get
159122,hurt
159123,president
159124,get
159125,hurt
159126,call
159127,dictator
159128,liar
159129,racist
159130,sexist
159131,misogynist
159132,homophobe
159133,xenophobe
159134,know
159135,thing
159136,chris
159137,cuomo
159138,others
159139,lecture
159140,us
159141,public
159142,discourse
159143,incitement
159144,violence
159145,friend
159146,chris
159147,colleague
159148,van
159149,jones
159150,called
159151,trump
159152,victory
159153,whitelash
159154,insinuating
159155,supporters
159156,racist
159157,course
159158,chris
159159,cuomo
159160,also
159161,apologize
159162,making
159163,kind
159164,bad
159165,comparison
159166,see
159167,called
159168,fake
159169,news
159170,equivalent
159171,word
159172,journalism
159173,equivalent
159174,calling
159175,italian
159176,ugly
159177,words
159178,people
159179,ethnicity
159180,let
159181,forget
159182,lack
159183,concern
159184,cuomo
159185,others
159186,media
159187,whining
159188,president
159189,trump
159190,literally
159191,compared
159192,world
159193,evil
159194,dictator
159195,perhaps
159196,forgot
159197,got
159198,wound
159199,philadelphia
159200,inquirer
159201,front
159202,page
159203,like
159204,hitler
159205,got
159206,personage
159207,hitler
159208,right
159209,characterization
159210,even
159211,trump
159212,seems
159213,encouraging
159214,comparison
159215,look
159216,photo
159217,recent
159218,rally
159219,said
159220,america
159221,first
159222,racial
159223,mean
159224,say
159225,racial
159226,hitlerian
159227,background
159228,wondered
159229,since
159230,teens
159231,would
159232,like
159233,must
159234,like
159235,distant
159236,relatives
159237,never
159238,know
159239,german
159240,watch
159241,seemed
159242,like
159243,strange
159244,evidently
159245,unimportant
159246,political
159247,movement
159248,rise
159249,fringes
159250,society
159251,wondered
159252,decades
159253,would
159254,like
159255,see
159256,country
159257,devolve
159258,deteriorate
159259,democracy
159260,mindless
159261,soulless
159262,cult
159263,worship
159264,thanks
159265,donald
159266,trump
159267,getting
159268,chance
159269,find
159270,question
159271,call
159272,president
159273,nazi
159274,compare
159275,hitler
159276,inciting
159277,violence
159278,going
159279,first
159280,tell
159281,truth
159282,nobody
159283,media
159284,every
159285,tell
159286,overpaid
159287,included
159288,struggling
159289,pay
159290,mortgages
159291,like
159292,two
159293,decades
159294,life
159295,put
159296,food
159297,table
159298,like
159299,many
159300,americans
159301,working
159302,hard
159303,little
159304,government
159305,taking
159306,every
159307,day
159308,let
159309,clear
159310,whiny
159311,crybaby
159312,snowflakes
159313,liberal
159314,alt
159315,left
159316,media
159317,worried
159318,safety
159319,lead
159320,example
159321,maybe
159322,stop
159323,calling
159324,president
159325,comparing
159326,hitler
159327,let
159328,start
159329,joining
159330,us
159331,know
159332,former
159333,trump
159334,campaign
159335,manager
159336,partner
159337,avenue
159338,strategies
159339,corey
159340,lewandowski
159341,new
159342,york
159343,city
159344,independent
159345,mayoral
159346,candidate
159347,bo
159348,dietl
159349,us
159350,corey
159351,name
159352,trump
159353,called
159354,inciting
159355,violence
159356,going
159357,use
159358,ridiculous
159359,analogy
159360,sean
159361,amazing
159362,long
159363,ago
159364,exactly
159365,right
159366,things
159367,said
159368,president
159369,candidate
159370,pejorative
159371,statements
159372,made
159373,absolutely
159374,accountability
159375,fake
159376,news
159377,stories
159378,front
159379,page
159380,new
159381,york
159382,times
159383,wall
159384,street
159385,journal
159386,time
159387,time
159388,time
159389,absolutely
159390,accountability
159391,problem
159392,media
159393,finally
159394,president
159395,ability
159396,hit
159397,back
159398,hit
159399,back
159400,call
159401,people
159402,wrong
159403,president
159404,ever
159405,willing
159406,take
159407,fourth
159408,estate
159409,media
159410,afraid
159411,willing
